lat,long,yyyymmdd,basin_name,station_id,acton_id,station_name,elevation,wteq_amt,wteq_med,wteq_amt_pct_med,prec_wytd_amt,prec_wytd_avg,prec_wytd_pctavg
47.35,-120.6833333,2007-02-10,"CHELAN, ENTIAT, WENATCHEE",352,20B02S,Blewett Pass,4240,18.1,12.9,140.0,29.9,22.1,135.0
48.2,-120.9166667,2007-02-10,"CHELAN, ENTIAT, WENATCHEE",606,20A23S,Lyman Lake,5980,47.8,43.0,111.0,57.2,46.7,122.0
42.0166667,-115.0,2007-02-10,"CHELAN, ENTIAT, WENATCHEE",871,15G02S,Wilson Creek,7120,7.1,9.9,72.0,11.6,11.6,100.0
48.45,-120.9166667,2007-02-10,"CHELAN, ENTIAT, WENATCHEE",681,20A12S,Park Creek Ridge,4600,46.4,33.0,141.0,58.8,43.4,135.0
47.9833333,-120.5666667,2007-02-10,"CHELAN, ENTIAT, WENATCHEE",699,20B24S,Pope Ridge,3590,17.1,14.5,118.0,29.7,22.3,133.0
47.75,-121.1,2007-02-10,"CHELAN, ENTIAT, WENATCHEE",791,21B01S,Stevens Pass,3950,31.4,29.6,106.0,58.0,55.1,105.0
47.2333333,-120.3,2007-02-10,"CHELAN, ENTIAT, WENATCHEE",832,20B25S,Trough,5480,8.2,8.1,101.0,19.2,15.2,126.0
47.2833333,-120.3666667,2007-02-10,"CHELAN, ENTIAT, WENATCHEE",841,20B07S,Upper Wheeler,4330,11.0,9.7,113.0,19.3,15.2,127.0
46.8166667,-121.3333333,2007-02-10,"YAKIMA, AHTANUM",375,21C38S,Bumping Ridge,4610,23.9,18.7,128.0,48.7,37.6,130.0
47.5333333,-121.0833333,2007-02-10,"YAKIMA, AHTANUM",478,21B04S,Fish Lake,3430,26.3,23.3,113.0,47.6,41.0,116.0
46.55,-121.1666667,2007-02-10,"YAKIMA, AHTANUM",502,21C10S,Green Lake,5920,20.2,16.0,126.0,22.5,21.5,105.0
47.2833333,-120.4833333,2007-02-10,"YAKIMA, AHTANUM",507,20B11S,Grouse Camp,5390,18.7,14.0,89.0,25.2,19.1,132.0
46.35,-121.0833333,2007-02-10,"YAKIMA, AHTANUM",599,21C39S,Lost Horse,5120,14.3,14.7,97.0,23.1,20.6,112.0
46.9,-121.4833333,2007-02-10,"YAKIMA, AHTANUM",642,21C17S,Morse Lake,5410,41.7,38.5,108.0,58.5,48.9,120.0
47.3833333,-121.0666667,2007-02-10,"YAKIMA, AHTANUM",734,21B51S,Sasse Ridge,4340,32.6,24.1,135.0,47.1,37.4,126.0
46.6333333,-121.3833333,2007-02-10,"YAKIMA, AHTANUM",863,21C28S,White Pass E.S.,4440,17.5,16.9,104.0,35.3,27.2,130.0
43.9333333,-110.45,2007-02-10,SNAKE ABOVE PALISADES,314,10F02S,Base Camp,7060,10.6,11.5,92.0,14.2,14.9,95.0
42.9666667,-110.6166667,2007-02-10,SNAKE ABOVE PALISADES,353,10G02S,Blind Bull Sum,8650,14.0,15.1,93.0,12.0,13.7,88.0
42.65,-110.8166667,2007-02-10,SNAKE ABOVE PALISADES,419,10G25S,Cottonwood Creek,7670,11.5,13.8,83.0,14.5,16.9,86.0
43.1333333,-110.2,2007-02-10,SNAKE ABOVE PALISADES,460,10F17S,East Rim Divide,7930,5.7,7.0,81.0,7.1,8.2,87.0
43.35,-110.4333333,2007-02-10,SNAKE ABOVE PALISADES,497,10F29S,Granite Creek,6770,8.3,11.6,72.0,11.5,14.5,79.0
44.1333333,-110.8333333,2007-02-10,SNAKE ABOVE PALISADES,499,10E15S,Grassy Lake,7265,18.0,22.2,81.0,25.0,25.6,98.0
43.3833333,-110.1333333,2007-02-10,SNAKE ABOVE PALISADES,506,10F19S,Gros Ventre Summit,8750,7.2,8.7,83.0,8.6,8.7,99.0
44.2166667,-110.6666667,2007-02-10,SNAKE ABOVE PALISADES,577,10E09S,Lewis Lake Divide,7850,18.0,21.8,83.0,23.2,24.8,94.0
43.1666667,-110.1333333,2007-02-10,SNAKE ABOVE PALISADES,597,10F16S,Loomis Park,8240,7.6,10.2,75.0,10.0,12.0,83.0
43.5166667,-110.9166667,2007-02-10,SNAKE ABOVE PALISADES,689,10F23S,Phillips Bench,8200,12.5,16.9,74.0,16.8,19.5,86.0
42.5,-110.9166667,2007-02-10,SNAKE ABOVE PALISADES,730,10G08S,Salt River Summit,7640,7.4,8.5,87.0,9.6,11.4,84.0
42.5333333,-110.6666667,2007-02-10,SNAKE ABOVE PALISADES,779,10G20S,Spring Creek Divide,9000,12.2,15.7,78.0,13.2,16.5,80.0
43.75,-110.05,2007-02-10,SNAKE ABOVE PALISADES,822,10F09S,Togwotee Pass,9580,13.0,15.7,83.0,14.8,16.9,88.0
44.15,-110.2166667,2007-02-10,SNAKE ABOVE PALISADES,837,10E17S,Two Ocean Plateau,9240,16.9,18.9,89.0,16.6,18.5,90.0
42.8166667,-110.8333333,2007-02-10,SNAKE ABOVE PALISADES,868,10G23S,Willow Creek,8080,14.7,18.2,81.0,19.0,23.0,83.0
44.5,-111.1333333,2007-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,11E35S,Black Bear,8170,20.7,25.6,81.0,23.8,26.5,90.0
44.4333333,-112.0,2007-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,11E37S,Crab Creek,6900,5.1,8.5,60.0,7.9,11.1,71.0
44.1333333,-110.8333333,2007-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,10E15S,Grassy Lake,7265,18.0,22.2,81.0,25.0,25.6,98.0
44.4166667,-111.3833333,2007-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,11E10S,Island Park,6290,8.5,10.5,81.0,12.1,13.2,92.0
44.2166667,-110.6666667,2007-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,10E09S,Lewis Lake Divide,7850,18.0,21.8,83.0,23.2,24.8,94.0
44.5833333,-111.1166667,2007-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,11E31S,Madison Plateau,7750,11.1,15.1,74.0,14.7,18.4,80.0
43.5166667,-110.9166667,2007-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,10F23S,Phillips Bench,8200,12.5,16.9,74.0,16.8,19.5,86.0
43.5666667,-111.2166667,2007-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,11F02S,Pine Creek Pass,6720,9.3,10.2,91.0,14.3,15.3,93.0
42.5166667,-111.95,2007-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,11G30S,Sedgwick Peak,7850,9.1,13.6,67.0,11.5,14.5,79.0
43.2166667,-111.6833333,2007-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,11F11S,Sheep Mtn.,6650,6.9,9.8,70.0,9.8,11.6,84.0
42.5666667,-111.3,2007-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,11G05S,Slug Creek Divide,7225,7.8,9.6,81.0,12.7,14.4,88.0
42.95,-111.3666667,2007-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,11G01S,Somsen Ranch,6800,7.3,9.4,78.0,11.7,11.8,99.0
44.6166667,-111.15,2007-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,11E30S,Whiskey Creek,6800,7.4,10.0,74.0,12.1,14.1,86.0
44.5333333,-111.4166667,2007-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,11E36S,White Elephant,7710,13.3,17.4,76.0,17.5,20.3,86.0
42.75,-112.4833333,2007-02-10,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,12G17S,Wildhorse Divide,6490,8.6,9.8,88.0,11.4,13.4,85.0
43.2666667,-115.35,2007-02-10,BIG AND LITTLE WOOD BASINS,382,15F09S,Camas Creek Divide,5710,7.4,9.7,76.0,11.5,12.9,89.0
43.7666667,-114.4166667,2007-02-10,BIG AND LITTLE WOOD BASINS,895,14F19S,Chocolate Gulch,6310,6.4,9.0,71.0,9.6,11.7,82.0
43.6,-114.6666667,2007-02-10,BIG AND LITTLE WOOD BASINS,450,14F08S,Dollarhide Summit,8420,10.7,14.0,89.0,14.9,18.1,82.0
43.8833333,-114.6666667,2007-02-10,BIG AND LITTLE WOOD BASINS,489,14F17S,Galena,7470,9.2,11.7,79.0,12.1,13.3,91.0
43.8666667,-114.7166667,2007-02-10,BIG AND LITTLE WOOD BASINS,490,14F12S,Galena Summit,8780,10.4,12.6,83.0,12.7,14.0,91.0
43.6166667,-113.9333333,2007-02-10,BIG AND LITTLE WOOD BASINS,492,13F04S,Garfield R.S.,6560,5.4,7.1,76.0,7.0,9.0,78.0
43.7166667,-114.1666667,2007-02-10,BIG AND LITTLE WOOD BASINS,537,14F16S,Hyndman,7620,5.3,8.3,64.0,9.7,11.1,87.0
43.8166667,-114.2666667,2007-02-10,BIG AND LITTLE WOOD BASINS,601,14F03S,Lost-Wood Divide,7900,9.0,13.4,67.0,10.5,14.7,71.0
43.6333333,-113.9666667,2007-02-10,BIG AND LITTLE WOOD BASINS,805,13F09S,Swede Peak,7640,6.9,10.1,68.0,9.0,11.7,77.0
43.8,-114.85,2007-02-10,BIG AND LITTLE WOOD BASINS,845,14F04S,Vienna Mine,8960,16.9,20.7,82.0,19.1,21.2,90.0
43.75,-113.9333333,2007-02-10,BIG AND LITTLE LOST BASINS,320,13F03S,Bear Canyon,7900,5.6,9.2,61.0,9.3,11.2,83.0
44.0166667,-113.4666667,2007-02-10,BIG AND LITTLE LOST BASINS,524,13E27S,Hilts Creek,8000,6.2,8.4,74.0,7.2,9.0,80.0
43.8166667,-114.2666667,2007-02-10,BIG AND LITTLE LOST BASINS,601,14F03S,Lost-Wood Divide,7900,9.0,13.4,67.0,10.5,14.7,71.0
44.4333333,-113.3166667,2007-02-10,BIG AND LITTLE LOST BASINS,620,13E18S,Meadow Lake,9150,7.8,10.0,78.0,11.2,11.6,97.0
44.4166667,-113.4,2007-02-10,BIG AND LITTLE LOST BASINS,636,13E06S,Moonshine,7440,5.3,6.4,83.0,7.8,8.8,89.0
43.8666667,-114.2166667,2007-02-10,BIG AND LITTLE LOST BASINS,792,14F02S,Stickney Mill,7430,3.8,5.4,70.0,6.0,7.2,83.0
41.8333333,-115.45,2007-02-10,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",321,15H01S,Bear Creek,8040,8.5,13.1,65.0,12.2,15.0,81.0
41.7666667,-115.7,2007-02-10,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",336,15H04S,Big Bend,6898,3.7,6.8,54.0,6.2,7.6,82.0
42.1666667,-114.2,2007-02-10,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",359,14G01S,Bostetter R.S.,7500,9.2,10.8,85.0,12.1,12.2,99.0
42.3166667,-113.6166667,2007-02-10,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",534,13G01S,Howell Canyon,7980,15.4,15.4,100.0,21.6,18.5,117.0
42.1833333,-114.2833333,2007-02-10,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",610,14G02S,Magic Mountain,6880,10.5,13.5,78.0,14.5,15.6,93.0
41.8666667,-115.25,2007-02-10,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",698,15H14S,Pole Creek R.S.,8360,10.9,13.2,83.0,6.7,8.0,84.0
41.7333333,-115.4666667,2007-02-10,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",746,15H03S,Seventysix Creek,7350,4.4,8.0,55.0,8.7,10.2,85.0
42.0166667,-115.0,2007-02-10,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",871,15G02S,Wilson Creek,7120,7.1,9.9,72.0,11.6,11.6,100.0
43.75,-115.2333333,2007-02-10,"WEISER, PAYETTE, BOISE",306,15F04S,Atlanta Summit,7580,16.3,20.0,82.0,19.7,22.8,86.0
44.3,-115.2333333,2007-02-10,"WEISER, PAYETTE, BOISE",312,15E11S,Banner Summit,7040,15.5,16.8,92.0,21.5,21.0,102.0
44.95,-116.15,2007-02-10,"WEISER, PAYETTE, BOISE",319,16E11S,Bear Basin,5350,10.8,11.5,94.0,16.9,17.2,98.0
44.6,-116.9833333,2007-02-10,"WEISER, PAYETTE, BOISE",324,16E10S,Bear Saddle,6180,13.0,17.3,75.0,13.0,17.8,73.0
44.6333333,-115.8,2007-02-10,"WEISER, PAYETTE, BOISE",338,15E02S,Big Creek Summit,6560,17.3,22.5,77.0,21.3,24.9,86.0
45.05,-116.1333333,2007-02-10,"WEISER, PAYETTE, BOISE",370,16D09S,Brundage Reservoir,6250,14.3,18.8,76.0,25.4,25.8,98.0
44.2833333,-115.65,2007-02-10,"WEISER, PAYETTE, BOISE",423,15E08S,Cozy Cove,5400,8.7,10.5,83.0,17.4,17.6,99.0
44.55,-115.5666667,2007-02-10,"WEISER, PAYETTE, BOISE",439,15E04S,Deadwood Summit,6860,24.0,26.2,92.0,28.4,31.0,92.0
43.6,-114.6666667,2007-02-10,"WEISER, PAYETTE, BOISE",450,14F08S,Dollarhide Summit,8420,10.7,14.0,89.0,14.9,18.1,82.0
43.95,-115.2666667,2007-02-10,"WEISER, PAYETTE, BOISE",496,15F14S,Graham Guard Sta.,5690,7.9,10.1,78.0,16.4,16.1,102.0
44.05,-115.45,2007-02-10,"WEISER, PAYETTE, BOISE",550,15E09S,Jackson Peak,7070,14.2,18.9,75.0,21.3,23.0,93.0
43.9333333,-115.6666667,2007-02-10,"WEISER, PAYETTE, BOISE",637,15F01S,Mores Creek Summit,6100,17.0,21.1,81.0,23.3,25.3,92.0
43.5,-115.5666667,2007-02-10,"WEISER, PAYETTE, BOISE",704,15F06S,Prairie,4800,1.6,4.5,36.0,10.0,10.7,93.0
45.1833333,-115.9666667,2007-02-10,"WEISER, PAYETTE, BOISE",740,15D01S,Secesh Summit,6540,18.5,20.7,89.0,19.5,23.0,85.0
44.7666667,-116.25,2007-02-10,"WEISER, PAYETTE, BOISE",782,16E05S,Squaw Flat,6240,11.4,14.0,81.0,17.6,21.2,83.0
43.6333333,-115.4333333,2007-02-10,"WEISER, PAYETTE, BOISE",830,15F05S,Trinity Mtn.,7770,19.5,25.7,76.0,23.0,27.7,83.0
43.8,-114.85,2007-02-10,"WEISER, PAYETTE, BOISE",845,14F04S,Vienna Mine,8960,16.9,20.7,82.0,19.1,21.2,90.0
45.0666667,-116.45,2007-02-10,"WEISER, PAYETTE, BOISE",855,16D08S,West Branch,5560,13.4,15.2,88.0,21.4,21.6,99.0
41.7666667,-115.7,2007-02-10,OWYHEE MALHEUR,336,15H04S,Big Bend,6898,3.7,6.8,54.0,6.2,7.6,82.0
44.25,-118.5166667,2007-02-10,OWYHEE MALHEUR,357,18E16S,Blue Mountain Spring,5870,11.1,11.9,93.0,16.6,17.9,93.0
41.8166667,-116.1,2007-02-10,OWYHEE MALHEUR,476,16H08S,Fawn Creek,7031,6.3,10.9,58.0,11.1,15.0,74.0
41.55,-116.0,2007-02-10,OWYHEE MALHEUR,548,16H02S,Jack Creek Upper,7377,5.1,10.7,48.0,10.0,13.5,74.0
44.2166667,-118.6333333,2007-02-10,OWYHEE MALHEUR,563,18E18S,Lake Creek R.S.,5240,6.3,10.1,62.0,11.3,13.8,82.0
41.7833333,-116.0333333,2007-02-10,OWYHEE MALHEUR,573,16H05S,Laurel Draw,6682,3.7,8.5,44.0,11.2,12.5,90.0
42.6,-116.5666667,2007-02-10,OWYHEE MALHEUR,654,16G07S,Mud Flat,5730,3.0,5.6,54.0,6.4,8.0,80.0
42.7666667,-116.9,2007-02-10,OWYHEE MALHEUR,774,16G01S,South Mtn.,6500,7.8,12.8,61.0,14.5,16.4,88.0
41.2333333,-116.0333333,2007-02-10,OWYHEE MALHEUR,811,15H09S,Taylor Canyon,6325,0.0,4.4,0.0,5.0,6.0,83.0
45.2166667,-117.2,2007-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",302,17D02S,Aneroid Lake #2,7400,9.7,16.0,61.0,18.6,20.9,89.0
45.15,-118.2166667,2007-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",331,18D09S,Beaver Reservoir,5150,5.1,7.1,72.0,10.6,13.9,76.0
44.8333333,-118.1833333,2007-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",361,18E05S,Bourne,5850,7.9,12.0,66.0,12.7,17.1,74.0
45.1833333,-118.55,2007-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",422,18D08S,County Line,4830,1.9,4.2,45.0,7.5,10.1,74.0
44.8666667,-118.1166667,2007-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",464,18E03S,Eilertson Meadows,5510,6.5,8.5,76.0,11.4,14.5,79.0
44.7666667,-118.3166667,2007-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",494,18E08S,Gold Center,5410,7.0,7.6,92.0,11.0,12.6,87.0
45.2666667,-117.6833333,2007-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",647,17D06S,Moss Springs,5760,14.6,17.1,85.0,21.2,24.0,88.0
45.2666667,-117.1666667,2007-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",653,17D18S,Mt. Howard,7910,8.5,10.3,83.0,18.1,18.9,96.0
45.0,-117.1666667,2007-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",736,17D08S,Schneider Meadows,5400,18.0,22.0,82.0,25.1,26.7,94.0
45.0833333,-117.55,2007-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",812,17D07S,Taylor Green,5740,10.4,15.2,68.0,13.8,19.2,72.0
45.0666667,-118.15,2007-02-10,"GRAND RONDE, POWDER, BURNT, IMNAHA",873,18D21S,Wolf Creek,5630,7.1,12.6,56.0,13.2,14.5,91.0
44.3,-115.2333333,2007-02-10,CLEARWATER AND SALMON,312,15E11S,Banner Summit,7040,15.5,16.8,92.0,21.5,21.0,102.0
44.4666667,-112.9833333,2007-02-10,CLEARWATER AND SALMON,318,12E08S,Beagle Springs,8850,4.5,5.5,82.0,7.6,6.8,112.0
44.95,-116.15,2007-02-10,CLEARWATER AND SALMON,319,16E11S,Bear Basin,5350,10.8,11.5,94.0,16.9,17.2,98.0
44.6333333,-115.8,2007-02-10,CLEARWATER AND SALMON,338,15E02S,Big Creek Summit,6560,17.3,22.5,77.0,21.3,24.9,86.0
45.05,-116.1333333,2007-02-10,CLEARWATER AND SALMON,370,16D09S,Brundage Reservoir,6250,14.3,18.8,76.0,25.4,25.8,98.0
46.7666667,-115.3,2007-02-10,CLEARWATER AND SALMON,411,15C16S,Cool Creek,6280,27.6,31.6,87.0,41.1,39.8,103.0
46.5666667,-115.2833333,2007-02-10,CLEARWATER AND SALMON,425,15C09S,Crater Meadows,5960,30.4,31.0,98.0,36.7,35.2,104.0
45.1666667,-113.5833333,2007-02-10,CLEARWATER AND SALMON,436,13D19S,Darkhorse Lake,8945,17.6,18.6,95.0,20.0,19.1,105.0
44.55,-115.5666667,2007-02-10,CLEARWATER AND SALMON,439,15E04S,Deadwood Summit,6860,24.0,26.2,92.0,28.4,31.0,92.0
46.8333333,-116.1166667,2007-02-10,CLEARWATER AND SALMON,466,16C20S,Elk Butte,5690,23.1,25.6,90.0,36.7,32.9,112.0
43.8833333,-114.6666667,2007-02-10,CLEARWATER AND SALMON,489,14F17S,Galena,7470,9.2,11.7,79.0,12.1,13.3,91.0
43.8666667,-114.7166667,2007-02-10,CLEARWATER AND SALMON,490,14F12S,Galena Summit,8780,10.4,12.6,83.0,12.7,14.0,91.0
46.4833333,-115.6333333,2007-02-10,CLEARWATER AND SALMON,520,15C06S,Hemlock Butte,5810,28.0,31.2,90.0,37.8,35.7,106.0
46.9833333,-115.0333333,2007-02-10,CLEARWATER AND SALMON,530,15C10S,Hoodoo Basin,6050,25.3,27.3,93.0,36.6,33.4,110.0
45.0,-113.45,2007-02-10,CLEARWATER AND SALMON,576,13E23S,Lemhi Ridge,8100,5.1,6.8,75.0,9.0,8.6,105.0
46.6333333,-114.5833333,2007-02-10,CLEARWATER AND SALMON,588,14C05S,Lolo Pass,5240,17.6,19.3,91.0,25.4,24.5,104.0
47.0833333,-115.9666667,2007-02-10,CLEARWATER AND SALMON,600,15B14S,Lost Lake,6110,33.1,39.9,83.0,48.6,41.9,116.0
44.4333333,-113.3166667,2007-02-10,CLEARWATER AND SALMON,620,13E18S,Meadow Lake,9150,7.8,10.0,78.0,11.2,11.6,97.0
44.4666667,-114.4833333,2007-02-10,CLEARWATER AND SALMON,627,14E01S,Mill Creek Summit,8800,13.4,12.5,107.0,15.3,13.1,117.0
44.4166667,-113.4,2007-02-10,CLEARWATER AND SALMON,636,13E06S,Moonshine,7440,5.3,6.4,83.0,7.8,8.8,89.0
45.6666667,-113.95,2007-02-10,CLEARWATER AND SALMON,638,13D16S,Moose Creek,6200,8.7,11.9,73.0,13.6,14.5,94.0
44.85,-114.2666667,2007-02-10,CLEARWATER AND SALMON,639,14E04S,Morgan Creek,7600,6.2,7.3,85.0,11.6,10.7,108.0
45.7,-115.2333333,2007-02-10,CLEARWATER AND SALMON,650,15D06S,Mountain Meadows,6320,11.2,14.4,78.0,18.5,17.9,103.0
45.7333333,-114.4833333,2007-02-10,CLEARWATER AND SALMON,662,14D02S,Nez Perce Camp,5650,8.2,9.2,89.0,14.9,14.4,103.0
45.7,-113.9666667,2007-02-10,CLEARWATER AND SALMON,727,13D22S,Saddle Mtn.,7940,13.4,16.6,81.0,15.3,16.3,94.0
46.4666667,-114.6333333,2007-02-10,CLEARWATER AND SALMON,735,14C04S,Savage Pass,6190,16.0,17.5,91.0,24.0,21.5,112.0
45.1833333,-115.9666667,2007-02-10,CLEARWATER AND SALMON,740,15D01S,Secesh Summit,6540,18.5,20.7,89.0,19.5,23.0,85.0
46.5666667,-115.75,2007-02-10,CLEARWATER AND SALMON,747,15C04S,Shanghi Summit,4600,16.4,18.2,90.0,29.9,28.7,104.0
46.95,-116.3333333,2007-02-10,CLEARWATER AND SALMON,752,16C01S,Sherwin,3200,9.0,8.3,108.0,25.1,21.0,120.0
44.7666667,-116.25,2007-02-10,CLEARWATER AND SALMON,782,16E05S,Squaw Flat,6240,11.4,14.0,81.0,17.6,21.2,83.0
46.15,-114.45,2007-02-10,CLEARWATER AND SALMON,835,14C13S,Twelvemile Creek,5600,10.2,11.9,86.0,26.7,22.9,117.0
46.15,-114.5,2007-02-10,CLEARWATER AND SALMON,836,14C12S,Twin Lakes,6400,25.4,26.0,98.0,37.1,31.9,116.0
43.8,-114.85,2007-02-10,CLEARWATER AND SALMON,845,14F04S,Vienna Mine,8960,16.9,20.7,82.0,19.1,21.2,90.0
45.0666667,-116.45,2007-02-10,CLEARWATER AND SALMON,855,16D08S,West Branch,5560,13.4,15.2,88.0,21.4,21.6,99.0
45.1833333,-119.25,2007-02-10,"UMATILLA, WALLA WALLA, WILLOW",304,19D02S,Arbuckle Mtn,5770,9.3,13.3,70.0,15.8,17.5,90.0
45.3666667,-118.4666667,2007-02-10,"UMATILLA, WALLA WALLA, WILLOW",362,18D20S,Bowman Springs,4530,3.9,6.7,58.0,9.5,12.5,76.0
45.55,-118.45,2007-02-10,"UMATILLA, WALLA WALLA, WILLOW",470,18D04S,Emigrant Springs,3800,1.4,5.3,26.0,17.9,16.7,107.0
45.7,-118.1,2007-02-10,"UMATILLA, WALLA WALLA, WILLOW",523,18D19S,High Ridge,4920,17.9,17.1,105.0,26.5,26.7,99.0
46.1166667,-117.85,2007-02-10,"UMATILLA, WALLA WALLA, WILLOW",824,17C05S,Touchet,5530,21.9,22.4,98.0,34.5,31.7,109.0
45.1833333,-119.25,2007-02-10,"DESCHUTES, CROOKED, JOHN DAY",304,19D02S,Arbuckle Mtn,5770,9.3,13.3,70.0,15.8,17.5,90.0
44.25,-118.5166667,2007-02-10,"DESCHUTES, CROOKED, JOHN DAY",357,18E16S,Blue Mountain Spring,5870,11.1,11.9,93.0,16.6,17.9,93.0
43.5833333,-122.0666667,2007-02-10,"DESCHUTES, CROOKED, JOHN DAY",388,22F03S,Cascade Summit,5100,23.1,20.9,111.0,40.2,37.8,106.0
43.2333333,-121.8,2007-02-10,"DESCHUTES, CROOKED, JOHN DAY",395,21F22S,Chemult Alternate,4850,5.9,8.1,73.0,14.8,15.7,94.0
44.45,-119.9333333,2007-02-10,"DESCHUTES, CROOKED, JOHN DAY",440,19E03S,Derr.,5850,10.3,10.7,96.0,14.2,14.8,96.0
44.4166667,-121.85,2007-02-10,"DESCHUTES, CROOKED, JOHN DAY",526,21E06S,Hogg Pass,4790,15.6,14.9,105.0,46.1,45.5,101.0
43.8,-121.95,2007-02-10,"DESCHUTES, CROOKED, JOHN DAY",545,21F21S,Irish Taylor,5540,23.8,24.4,98.0,39.9,38.6,103.0
45.2666667,-118.85,2007-02-10,"DESCHUTES, CROOKED, JOHN DAY",605,18D06S,Lucky Strike,4970,3.6,6.3,57.0,9.6,12.9,74.0
43.5166667,-121.9833333,2007-02-10,"DESCHUTES, CROOKED, JOHN DAY",660,21F10S,New Crescent Lake,4910,7.3,10.7,68.0,24.2,23.1,105.0
44.4333333,-120.3333333,2007-02-10,"DESCHUTES, CROOKED, JOHN DAY",671,20E02S,Ochoco Meadows,5430,7.0,7.6,92.0,11.8,14.6,81.0
44.2666667,-119.0166667,2007-02-10,"DESCHUTES, CROOKED, JOHN DAY",789,19E07S,Starr Ridge,5250,4.4,5.4,81.0,8.4,10.0,84.0
44.15,-121.6333333,2007-02-10,"DESCHUTES, CROOKED, JOHN DAY",815,21E13S,Three Creeks Meadow,5690,12.9,13.4,96.0,30.1,25.5,118.0
44.65,-118.4333333,2007-02-10,"DESCHUTES, CROOKED, JOHN DAY",821,18E09S,Tipton,5150,6.7,9.3,72.0,9.5,12.9,74.0
45.1,-119.5,2007-02-10,"LOWER COLUMBIA, HOOD RIVER",608,19D03S,Madison Butte,5150,1.9,4.0,48.0,7.1,8.9,80.0
45.4333333,-121.85,2007-02-10,"LOWER COLUMBIA, HOOD RIVER",351,21D33S,Blazed Alder,3650,17.3,20.9,83.0,90.4,68.9,131.0
45.1833333,-121.6833333,2007-02-10,"LOWER COLUMBIA, HOOD RIVER",401,21D12S,Clear Lake,3810,9.5,10.6,90.0,29.8,26.5,112.0
45.6166667,-121.7,2007-02-10,"LOWER COLUMBIA, HOOD RIVER",504,21D01S,Greenpoint,3310,14.3,15.0,95.0,51.7,44.4,116.0
45.55,-122.0,2007-02-10,"LOWER COLUMBIA, HOOD RIVER",666,22D02S,North Fork,3060,13.1,12.7,103.0,94.7,83.8,113.0
45.4666667,-121.7,2007-02-10,"LOWER COLUMBIA, HOOD RIVER",712,21D04S,Red Hill,4410,37.6,35.3,107.0,76.1,64.9,117.0
43.45,-122.1333333,2007-02-10,WILLAMETTE,801,22F14S,Summit Lake,5610,22.8,25.3,90.0,42.7,40.5,105.0
43.8,-121.95,2007-02-10,WILLAMETTE,545,21F21S,Irish Taylor,5540,23.8,24.4,98.0,39.9,38.6,103.0
43.5833333,-122.0666667,2007-02-10,WILLAMETTE,388,22F03S,Cascade Summit,5100,23.1,20.9,111.0,40.2,37.8,106.0
43.9,-122.0333333,2007-02-10,WILLAMETTE,719,22F43S,Roaring River,4950,20.4,19.8,103.0,40.1,39.6,101.0
43.6666667,-122.5666667,2007-02-10,WILLAMETTE,529,22F42S,Holland Meadows,4930,12.0,15.5,77.0,43.8,42.0,104.0
44.2166667,-121.8666667,2007-02-10,WILLAMETTE,619,21E07S,Mckenzie,4770,30.6,30.3,101.0,51.2,54.5,94.0
